YEAR,VEHICLE_TYPE,BRAND,VEHICLE_COUNT,AGE_GROUP,AGE,RTO_REGISTRATION_YEAR
2019,TRUCK,BharatBenz,11844, 9-10,9,2010
2019,TRUCK,Hindustan Motors,15228, 9-10,9,2010
2019,TRUCK,Mercedes-Benz,16920, 9-10,9,2010
2019,FOUR WHEELER,Ford ,64548, 9-10,9,2010
2019,FOUR WHEELER,Tata,19364, 9-10,9,2010
2019,FOUR WHEELER,Maruti Suzuki,6454, 9-10,9,2010
2019,FOUR WHEELER,Hyundai,48411, 9-10,9,2010
2019,FOUR WHEELER,General Motors,29046, 9-10,9,2010
2019,FOUR WHEELER,Mahindra,38729, 9-10,9,2010
2019,FOUR WHEELER,"Hero MotoCorp
",32274, 9-10,9,2010
2019,FOUR WHEELER,VOLVO,9682, 9-10,9,2010
2019,FOUR WHEELER,Force Motors,22592, 9-10,9,2010
2019,FOUR WHEELER,ISUZU,58093, 9-10,9,2010
2019,BUSE,Tata,4020, 9-10,9,2010
2019,BUSE,Ashok Leyland,1148, 9-10,9,2010
2019,BUSE,SCANIA,3445, 9-10,9,2010
2019,BUSE,VOLVO,3445, 9-10,9,2010
2019,BUSE,Asia MotorWorks (AMW),6317, 9-10,9,2010
2019,BUSE,BharatBenz,2871, 9-10,9,2010
2019,BUSE,Mercedes-Benz,5168, 9-10,9,2010
2019,BUSE,EICHER MOTOR,5168, 9-10,9,2010
2019,BUSE,JCBL,574, 9-10,9,2010
2019,BUSE,FOTON,4020, 9-10,9,2010
2019,BUSE,ISUZU,5168, 9-10,9,2010
2019,BUSE,BYD,5742, 9-10,9,2010
2019,TWO WHEELER,Hero Honda,283663, 9-10,9,2010
2019,TWO WHEELER,Yamaha,483896, 9-10,9,2010
2019,TWO WHEELER,Bajaj,233605, 9-10,9,2010
2019,TWO WHEELER,Suzuki,233605, 9-10,9,2010
2019,TWO WHEELER,Royal Enfield,133488, 9-10,9,2010
2019,TWO WHEELER,TVS,183546, 9-10,9,2010
2019,OTHERS,JCB,38917, 9-10,9,2010
2019,OTHERS,L&T,3384, 9-10,9,2010
2019,OTHERS,John Deere,10152, 9-10,9,2010
2019,OTHERS,SONALIKA,10152, 9-10,9,2010
2019,OTHERS,ESCORTS,18612, 9-10,9,2010
2019,OTHERS,HITACHI,8460, 9-10,9,2010
2019,OTHERS,KOMASTU,15228, 9-10,9,2010
2019,OTHERS,XCBG,15228, 9-10,9,2010
2019,OTHERS,CATERPILLAR,1692, 9-10,9,2010
2019,OTHERS,VOLVO,11844, 9-10,9,2010
2019,TRUCK,SCANIA,2623, 10-11,10,2009
2019,TRUCK,MAN,6558, 10-11,10,2009
2019,TRUCK,Tata,1311, 10-11,10,2009
2019,TRUCK,Ashok Leyland,18363, 10-11,10,2009
2019,TRUCK,VOLVO,3935, 10-11,10,2009
2019,TRUCK,MAZ,10493, 10-11,10,2009
2019,TRUCK,Asia MotorWorks (AMW),18363, 10-11,10,2009
2019,TRUCK,PACCAR,2623, 10-11,10,2009
2019,TRUCK,Force Motors,19675, 10-11,10,2009
2019,TRUCK,BharatBenz,9181, 10-11,10,2009
2019,TRUCK,Hindustan Motors,17052, 10-11,10,2009
2019,TRUCK,Mercedes-Benz,1311, 10-11,10,2009
2019,FOUR WHEELER,Ford ,22006, 10-11,10,2009
2019,FOUR WHEELER,Tata,22006, 10-11,10,2009
2019,FOUR WHEELER,Maruti Suzuki,46458, 10-11,10,2009
2019,FOUR WHEELER,Hyundai,22006, 10-11,10,2009
2019,FOUR WHEELER,General Motors,18338, 10-11,10,2009
2019,FOUR WHEELER,Mahindra,31787, 10-11,10,2009
2019,FOUR WHEELER,"Hero MotoCorp
",22006, 10-11,10,2009
2019,FOUR WHEELER,VOLVO,24451, 10-11,10,2009
2019,FOUR WHEELER,Force Motors,17116, 10-11,10,2009
2019,FOUR WHEELER,ISUZU,22006, 10-11,10,2009
2019,BUSE,Tata,813, 10-11,10,2009
2019,BUSE,Ashok Leyland,2034, 10-11,10,2009
2019,BUSE,SCANIA,406, 10-11,10,2009
2019,BUSE,VOLVO,5697, 10-11,10,2009
2019,BUSE,Asia MotorWorks (AMW),1220, 10-11,10,2009
2019,BUSE,BharatBenz,3255, 10-11,10,2009
2019,BUSE,Mercedes-Benz,5697, 10-11,10,2009
2019,BUSE,EICHER MOTOR,813, 10-11,10,2009
2019,BUSE,JCBL,6104, 10-11,10,2009
2019,BUSE,FOTON,2848, 10-11,10,2009
2019,BUSE,ISUZU,5290, 10-11,10,2009
2019,BUSE,BYD,406, 10-11,10,2009
2019,TWO WHEELER,Hero Honda,304637, 10-11,10,2009
2019,TWO WHEELER,Yamaha,342717, 10-11,10,2009
2019,TWO WHEELER,Bajaj,253864, 10-11,10,2009
2019,TWO WHEELER,Suzuki,291944, 10-11,10,2009
2019,TWO WHEELER,Royal Enfield,88852, 10-11,10,2009
2019,TWO WHEELER,TVS,253864, 10-11,10,2009
2019,OTHERS,JCB,14428, 10-11,10,2009
2019,OTHERS,L&T,6558, 10-11,10,2009
2019,OTHERS,John Deere,1311, 10-11,10,2009
2019,OTHERS,SONALIKA,18363, 10-11,10,2009
2019,OTHERS,ESCORTS,3935, 10-11,10,2009
2019,OTHERS,HITACHI,10493, 10-11,10,2009
2019,OTHERS,KOMASTU,18363, 10-11,10,2009
2019,OTHERS,XCBG,2623, 10-11,10,2009
2019,OTHERS,CATERPILLAR,19675, 10-11,10,2009
2019,OTHERS,VOLVO,9181, 10-11,10,2009
2019,TRUCK,SCANIA,14237, 11-12,11,2008
2019,TRUCK,MAN,2190, 11-12,11,2008
2019,TRUCK,Tata,4380, 11-12,11,2008
2019,TRUCK,Ashok Leyland,3285, 11-12,11,2008
2019,TRUCK,VOLVO,15332, 11-12,11,2008
2019,TRUCK,MAZ,1095, 11-12,11,2008
2019,TRUCK,Asia MotorWorks (AMW),9856, 11-12,11,2008
2019,TRUCK,PACCAR,6571, 11-12,11,2008
2019,TRUCK,Force Motors,10951, 11-12,11,2008
2019,TRUCK,BharatBenz,8761, 11-12,11,2008
2019,TRUCK,Hindustan Motors,5475, 11-12,11,2008
2019,TRUCK,Mercedes-Benz,5475, 11-12,11,2008
2019,FOUR WHEELER,Ford ,6201, 11-12,11,2008
2019,FOUR WHEELER,Tata,22739, 11-12,11,2008
2019,FOUR WHEELER,Maruti Suzuki,6201, 11-12,11,2008
2019,FOUR WHEELER,Hyundai,26873, 11-12,11,2008
2019,FOUR WHEELER,General Motors,16537, 11-12,11,2008
2019,FOUR WHEELER,Mahindra,33075, 11-12,11,2008
2019,FOUR WHEELER,"Hero MotoCorp
",31008, 11-12,11,2008
2019,FOUR WHEELER,VOLVO,2067, 11-12,11,2008
2019,FOUR WHEELER,Force Motors,43411, 11-12,11,2008
2019,FOUR WHEELER,ISUZU,35142, 11-12,11,2008
2019,BUSE,Tata,4534, 11-12,11,2008
2019,BUSE,Ashok Leyland,697, 11-12,11,2008
2019,BUSE,SCANIA,1395, 11-12,11,2008
2019,BUSE,VOLVO,1046, 11-12,11,2008
2019,BUSE,Asia MotorWorks (AMW),4882, 11-12,11,2008
2019,BUSE,BharatBenz,348, 11-12,11,2008
2019,BUSE,Mercedes-Benz,3138, 11-12,11,2008
2019,BUSE,EICHER MOTOR,2092, 11-12,11,2008
2019,BUSE,JCBL,3487, 11-12,11,2008
2019,BUSE,FOTON,2790, 11-12,11,2008
2019,BUSE,ISUZU,1743, 11-12,11,2008
2019,BUSE,BYD,1743, 11-12,11,2008
2019,TWO WHEELER,Hero Honda,162716, 11-12,11,2008
2019,TWO WHEELER,Yamaha,216955, 11-12,11,2008
2019,TWO WHEELER,Bajaj,325433, 11-12,11,2008
2019,TWO WHEELER,Suzuki,173564, 11-12,11,2008
2019,TWO WHEELER,Royal Enfield,54238, 11-12,11,2008
2019,TWO WHEELER,TVS,162716, 11-12,11,2008
2019,OTHERS,JCB,19713, 11-12,11,2008
2019,OTHERS,L&T,2190, 11-12,11,2008
2019,OTHERS,John Deere,4380, 11-12,11,2008
2019,OTHERS,SONALIKA,3285, 11-12,11,2008
2019,OTHERS,ESCORTS,15332, 11-12,11,2008
2019,OTHERS,HITACHI,1095, 11-12,11,2008
2019,OTHERS,KOMASTU,9856, 11-12,11,2008
2019,OTHERS,XCBG,6571, 11-12,11,2008
2019,OTHERS,CATERPILLAR,10951, 11-12,11,2008
2019,OTHERS,VOLVO,8761, 11-12,11,2008
2019,TRUCK,SCANIA,12219, 12-13,12,2007
2019,TRUCK,MAN,5091, 12-13,12,2007
2019,TRUCK,Tata,5091, 12-13,12,2007
2019,TRUCK,Ashok Leyland,11201, 12-13,12,2007
2019,TRUCK,VOLVO,2036, 12-13,12,2007
2019,TRUCK,MAZ,15274, 12-13,12,2007
2019,TRUCK,Asia MotorWorks (AMW),15274, 12-13,12,2007
2019,TRUCK,PACCAR,15274, 12-13,12,2007
2019,TRUCK,Force Motors,5091, 12-13,12,2007
2019,TRUCK,BharatBenz,10182, 12-13,12,2007
2019,TRUCK,Hindustan Motors,8146, 12-13,12,2007
2019,TRUCK,Mercedes-Benz,8146, 12-13,12,2007
2019,FOUR WHEELER,Ford ,28415, 12-13,12,2007
2019,FOUR WHEELER,Tata,11974, 12-13,12,2007
2019,FOUR WHEELER,Maruti Suzuki,20296, 12-13,12,2007
2019,FOUR WHEELER,Hyundai,20296, 12-13,12,2007
2019,FOUR WHEELER,General Motors,4059, 12-13,12,2007
2019,FOUR WHEELER,Mahindra,34504, 12-13,12,2007
2019,FOUR WHEELER,"Hero MotoCorp
",22326, 12-13,12,2007
2019,FOUR WHEELER,VOLVO,5845, 12-13,12,2007
2019,FOUR WHEELER,Force Motors,36533, 12-13,12,2007
2019,FOUR WHEELER,ISUZU,19890, 12-13,12,2007
2019,BUSE,Tata,4077, 12-13,12,2007
2019,BUSE,Ashok Leyland,1698, 12-13,12,2007
2019,BUSE,SCANIA,1698, 12-13,12,2007
2019,BUSE,VOLVO,3737, 12-13,12,2007
2019,BUSE,Asia MotorWorks (AMW),679, 12-13,12,2007
2019,BUSE,BharatBenz,5096, 12-13,12,2007
2019,BUSE,Mercedes-Benz,5096, 12-13,12,2007
2019,BUSE,EICHER MOTOR,5096, 12-13,12,2007
2019,BUSE,JCBL,1698, 12-13,12,2007
2019,BUSE,FOTON,3397, 12-13,12,2007
2019,BUSE,ISUZU,2718, 12-13,12,2007
2019,BUSE,BYD,2718, 12-13,12,2007
2019,TWO WHEELER,Hero Honda,107120, 12-13,12,2007
2019,TWO WHEELER,Yamaha,171393, 12-13,12,2007
2019,TWO WHEELER,Bajaj,321362, 12-13,12,2007
2019,TWO WHEELER,Suzuki,203529, 12-13,12,2007
2019,TWO WHEELER,Royal Enfield,85696, 12-13,12,2007
2019,TWO WHEELER,TVS,192817, 12-13,12,2007
2019,OTHERS,JCB,30548, 12-13,12,2007
2019,OTHERS,L&T,5091, 12-13,12,2007
2019,OTHERS,John Deere,5091, 12-13,12,2007
2019,OTHERS,SONALIKA,11201, 12-13,12,2007
2019,OTHERS,ESCORTS,2036, 12-13,12,2007
2019,OTHERS,HITACHI,15274, 12-13,12,2007
2019,OTHERS,KOMASTU,15274, 12-13,12,2007
2019,OTHERS,XCBG,15274, 12-13,12,2007
2019,OTHERS,CATERPILLAR,5091, 12-13,12,2007
2019,OTHERS,VOLVO,10182, 12-13,12,2007
2019,TRUCK,SCANIA,12159, 13-14,13,2006
2019,TRUCK,MAN,4342, 13-14,13,2006
2019,TRUCK,Tata,1737, 13-14,13,2006
2019,TRUCK,Ashok Leyland,10422, 13-14,13,2006
2019,TRUCK,VOLVO,868, 13-14,13,2006
2019,TRUCK,MAZ,10422, 13-14,13,2006
2019,TRUCK,Asia MotorWorks (AMW),10422, 13-14,13,2006
2019,TRUCK,PACCAR,13027, 13-14,13,2006
2019,TRUCK,Force Motors,1737, 13-14,13,2006
2019,TRUCK,BharatBenz,12159, 13-14,13,2006
2019,TRUCK,Hindustan Motors,4342, 13-14,13,2006
2019,TRUCK,Mercedes-Benz,868, 13-14,13,2006
2019,FOUR WHEELER,Ford ,8943, 13-14,13,2006
2019,FOUR WHEELER,Tata,19674, 13-14,13,2006
2019,FOUR WHEELER,Maruti Suzuki,19674, 13-14,13,2006
2019,FOUR WHEELER,Hyundai,23252, 13-14,13,2006
2019,FOUR WHEELER,General Motors,13770, 13-14,13,2006
2019,FOUR WHEELER,Mahindra,33984, 13-14,13,2006
2019,FOUR WHEELER,"Hero MotoCorp
",19674, 13-14,13,2006
2019,FOUR WHEELER,VOLVO,5008, 13-14,13,2006
2019,FOUR WHEELER,Force Motors,25040, 13-14,13,2006
2019,FOUR WHEELER,ISUZU,8585, 13-14,13,2006
2019,BUSE,Tata,4068, 13-14,13,2006
2019,BUSE,Ashok Leyland,1453, 13-14,13,2006
2019,BUSE,SCANIA,581, 13-14,13,2006
2019,BUSE,VOLVO,3487, 13-14,13,2006
2019,BUSE,Asia MotorWorks (AMW),290, 13-14,13,2006
2019,BUSE,BharatBenz,3487, 13-14,13,2006
2019,BUSE,Mercedes-Benz,3487, 13-14,13,2006
2019,BUSE,EICHER MOTOR,4359, 13-14,13,2006
2019,BUSE,JCBL,581, 13-14,13,2006
2019,BUSE,FOTON,4068, 13-14,13,2006
2019,BUSE,ISUZU,1453, 13-14,13,2006
2019,BUSE,BYD,290, 13-14,13,2006
2019,TWO WHEELER,Hero Honda,102271, 13-14,13,2006
2019,TWO WHEELER,Yamaha,139461, 13-14,13,2006
2019,TWO WHEELER,Bajaj,269625, 13-14,13,2006
2019,TWO WHEELER,Suzuki,251030, 13-14,13,2006
2019,TWO WHEELER,Royal Enfield,65081, 13-14,13,2006
2019,TWO WHEELER,TVS,167353, 13-14,13,2006
2019,OTHERS,JCB,23450, 13-14,13,2006
2019,OTHERS,L&T,4342, 13-14,13,2006
2019,OTHERS,John Deere,1737, 13-14,13,2006
2019,OTHERS,SONALIKA,10422, 13-14,13,2006
2019,OTHERS,ESCORTS,868, 13-14,13,2006
2019,OTHERS,HITACHI,10422, 13-14,13,2006
2019,OTHERS,KOMASTU,10422, 13-14,13,2006
2019,OTHERS,XCBG,13027, 13-14,13,2006
2019,OTHERS,CATERPILLAR,1737, 13-14,13,2006
2019,OTHERS,VOLVO,12159, 13-14,13,2006
2019,TRUCK,SCANIA,9911, 14-15,14,2005
2019,TRUCK,MAN,8495, 14-15,14,2005
2019,TRUCK,Tata,9203, 14-15,14,2005
2019,TRUCK,Ashok Leyland,5663, 14-15,14,2005
2019,TRUCK,VOLVO,1415, 14-15,14,2005
2019,TRUCK,MAZ,1415, 14-15,14,2005
2019,TRUCK,Asia MotorWorks (AMW),6371, 14-15,14,2005
2019,TRUCK,PACCAR,9911, 14-15,14,2005
2019,TRUCK,Force Motors,7079, 14-15,14,2005
2019,TRUCK,BharatBenz,10619, 14-15,14,2005
2019,TRUCK,Hindustan Motors,7079, 14-15,14,2005
2019,TRUCK,Mercedes-Benz,7787, 14-15,14,2005
2019,FOUR WHEELER,Ford ,1535, 14-15,14,2005
2019,FOUR WHEELER,Tata,6140, 14-15,14,2005
2019,FOUR WHEELER,Maruti Suzuki,18422, 14-15,14,2005
2019,FOUR WHEELER,Hyundai,18422, 14-15,14,2005
2019,FOUR WHEELER,General Motors,12281, 14-15,14,2005
2019,FOUR WHEELER,Mahindra,24563, 14-15,14,2005
2019,FOUR WHEELER,"Hero MotoCorp
",18422, 14-15,14,2005
2019,FOUR WHEELER,VOLVO,1535, 14-15,14,2005
2019,FOUR WHEELER,Force Motors,27634, 14-15,14,2005
2019,FOUR WHEELER,ISUZU,27634, 14-15,14,2005
2019,BUSE,Tata,3391, 14-15,14,2005
2019,BUSE,Ashok Leyland,2906, 14-15,14,2005
2019,BUSE,SCANIA,3148, 14-15,14,2005
2019,BUSE,VOLVO,1937, 14-15,14,2005
2019,BUSE,Asia MotorWorks (AMW),484, 14-15,14,2005
2019,BUSE,BharatBenz,484, 14-15,14,2005
2019,BUSE,Mercedes-Benz,2179, 14-15,14,2005
2019,BUSE,EICHER MOTOR,3391, 14-15,14,2005
2019,BUSE,JCBL,2422, 14-15,14,2005
2019,BUSE,FOTON,3633, 14-15,14,2005
2019,BUSE,ISUZU,2422, 14-15,14,2005
2019,BUSE,BYD,2664, 14-15,14,2005
2019,TWO WHEELER,Hero Honda,212630, 14-15,14,2005
2019,TWO WHEELER,Yamaha,149628, 14-15,14,2005
2019,TWO WHEELER,Bajaj,173254, 14-15,14,2005
2019,TWO WHEELER,Suzuki,173254, 14-15,14,2005
2019,TWO WHEELER,Royal Enfield,39375, 14-15,14,2005
2019,TWO WHEELER,TVS,86627, 14-15,14,2005
2019,OTHERS,JCB,13451, 14-15,14,2005
2019,OTHERS,L&T,8495, 14-15,14,2005
2019,OTHERS,John Deere,9203, 14-15,14,2005
2019,OTHERS,SONALIKA,5663, 14-15,14,2005
2019,OTHERS,ESCORTS,1415, 14-15,14,2005
2019,OTHERS,HITACHI,1415, 14-15,14,2005
2019,OTHERS,KOMASTU,6371, 14-15,14,2005
2019,OTHERS,XCBG,9911, 14-15,14,2005
2019,OTHERS,CATERPILLAR,7079, 14-15,14,2005
2019,OTHERS,VOLVO,10619, 14-15,14,2005
2019,TRUCK,SCANIA,1245, 15-16,15,2004
2019,TRUCK,MAN,4981, 15-16,15,2004
2019,TRUCK,Tata,6227, 15-16,15,2004
2019,TRUCK,Ashok Leyland,4981, 15-16,15,2004
2019,TRUCK,VOLVO,5604, 15-16,15,2004
2019,TRUCK,MAZ,8095, 15-16,15,2004
2019,TRUCK,Asia MotorWorks (AMW),7472, 15-16,15,2004
2019,TRUCK,PACCAR,622, 15-16,15,2004
2019,TRUCK,Force Motors,4981, 15-16,15,2004
2019,TRUCK,BharatBenz,3736, 15-16,15,2004
2019,TRUCK,Hindustan Motors,8718, 15-16,15,2004
2019,TRUCK,Mercedes-Benz,3113, 15-16,15,2004
2019,FOUR WHEELER,Ford ,19942, 15-16,15,2004
2019,FOUR WHEELER,Tata,12819, 15-16,15,2004
2019,FOUR WHEELER,Maruti Suzuki,18517, 15-16,15,2004
2019,FOUR WHEELER,Hyundai,9971, 15-16,15,2004
2019,FOUR WHEELER,General Motors,1424, 15-16,15,2004
2019,FOUR WHEELER,Mahindra,27064, 15-16,15,2004
2019,FOUR WHEELER,"Hero MotoCorp
",17093, 15-16,15,2004
2019,FOUR WHEELER,VOLVO,15668, 15-16,15,2004
2019,FOUR WHEELER,Force Motors,7122, 15-16,15,2004
2019,FOUR WHEELER,ISUZU,18517, 15-16,15,2004
2019,BUSE,Tata,437, 15-16,15,2004
2019,BUSE,Ashok Leyland,1748, 15-16,15,2004
2019,BUSE,SCANIA,2185, 15-16,15,2004
2019,BUSE,VOLVO,1748, 15-16,15,2004
2019,BUSE,Asia MotorWorks (AMW),1966, 15-16,15,2004
2019,BUSE,BharatBenz,2840, 15-16,15,2004
2019,BUSE,Mercedes-Benz,2622, 15-16,15,2004
2019,BUSE,EICHER MOTOR,218, 15-16,15,2004
2019,BUSE,JCBL,1748, 15-16,15,2004
2019,BUSE,FOTON,1311, 15-16,15,2004
2019,BUSE,ISUZU,3059, 15-16,15,2004
2019,BUSE,BYD,1092, 15-16,15,2004
2019,TWO WHEELER,Hero Honda,80241, 15-16,15,2004
2019,TWO WHEELER,Yamaha,124010, 15-16,15,2004
2019,TWO WHEELER,Bajaj,167778, 15-16,15,2004
2019,TWO WHEELER,Suzuki,211547, 15-16,15,2004
2019,TWO WHEELER,Royal Enfield,51063, 15-16,15,2004
2019,TWO WHEELER,TVS,109420, 15-16,15,2004
2019,OTHERS,JCB,13700, 15-16,15,2004
2019,OTHERS,L&T,4981, 15-16,15,2004
2019,OTHERS,John Deere,6227, 15-16,15,2004
2019,OTHERS,SONALIKA,4981, 15-16,15,2004
2019,OTHERS,ESCORTS,5604, 15-16,15,2004
2019,OTHERS,HITACHI,8095, 15-16,15,2004
2019,OTHERS,KOMASTU,7472, 15-16,15,2004
2019,OTHERS,XCBG,622, 15-16,15,2004
2019,OTHERS,CATERPILLAR,4981, 15-16,15,2004
2019,OTHERS,VOLVO,3736, 15-16,15,2004
2019,TRUCK,SCANIA,5270, 16-17,16,2003
2019,TRUCK,MAN,1317, 16-17,16,2003
2019,TRUCK,Tata,3952, 16-17,16,2003
2019,TRUCK,Ashok Leyland,6588, 16-17,16,2003
2019,TRUCK,VOLVO,3952, 16-17,16,2003
2019,TRUCK,MAZ,8564, 16-17,16,2003
2019,TRUCK,Asia MotorWorks (AMW),7905, 16-17,16,2003
2019,TRUCK,PACCAR,1976, 16-17,16,2003
2019,TRUCK,Force Motors,4611, 16-17,16,2003
2019,TRUCK,BharatBenz,9882, 16-17,16,2003
2019,TRUCK,Hindustan Motors,3294, 16-17,16,2003
2019,TRUCK,Mercedes-Benz,6588, 16-17,16,2003
2019,FOUR WHEELER,Ford ,20632, 16-17,16,2003
2019,FOUR WHEELER,Tata,8842, 16-17,16,2003
2019,FOUR WHEELER,Maruti Suzuki,13263, 16-17,16,2003
2019,FOUR WHEELER,Hyundai,11790, 16-17,16,2003
2019,FOUR WHEELER,General Motors,14737, 16-17,16,2003
2019,FOUR WHEELER,Mahindra,13263, 16-17,16,2003
2019,FOUR WHEELER,"Hero MotoCorp
",13263, 16-17,16,2003
2019,FOUR WHEELER,VOLVO,16211, 16-17,16,2003
2019,FOUR WHEELER,Force Motors,33896, 16-17,16,2003
2019,FOUR WHEELER,ISUZU,1473, 16-17,16,2003
2019,BUSE,Tata,1733, 16-17,16,2003
2019,BUSE,Ashok Leyland,433, 16-17,16,2003
2019,BUSE,SCANIA,1299, 16-17,16,2003
2019,BUSE,VOLVO,2166, 16-17,16,2003
2019,BUSE,Asia MotorWorks (AMW),1299, 16-17,16,2003
2019,BUSE,BharatBenz,2816, 16-17,16,2003
2019,BUSE,Mercedes-Benz,2599, 16-17,16,2003
2019,BUSE,EICHER MOTOR,649, 16-17,16,2003
2019,BUSE,JCBL,1516, 16-17,16,2003
2019,BUSE,FOTON,3249, 16-17,16,2003
2019,BUSE,ISUZU,1083, 16-17,16,2003
2019,BUSE,BYD,2166, 16-17,16,2003
2019,TWO WHEELER,Hero Honda,169052, 16-17,16,2003
2019,TWO WHEELER,Yamaha,76842, 16-17,16,2003
2019,TWO WHEELER,Bajaj,115263, 16-17,16,2003
2019,TWO WHEELER,Suzuki,122947, 16-17,16,2003
2019,TWO WHEELER,Royal Enfield,38421, 16-17,16,2003
2019,TWO WHEELER,TVS,115263, 16-17,16,2003
2019,OTHERS,JCB,9223, 16-17,16,2003
2019,OTHERS,L&T,1317, 16-17,16,2003
2019,OTHERS,John Deere,3952, 16-17,16,2003
2019,OTHERS,SONALIKA,6588, 16-17,16,2003
2019,OTHERS,ESCORTS,3952, 16-17,16,2003
2019,OTHERS,HITACHI,8564, 16-17,16,2003
2019,OTHERS,KOMASTU,7905, 16-17,16,2003
2019,OTHERS,XCBG,1976, 16-17,16,2003
2019,OTHERS,CATERPILLAR,4611, 16-17,16,2003
2019,OTHERS,VOLVO,9882, 16-17,16,2003
2019,TRUCK,SCANIA,1155, 17-18,17,2002
2019,TRUCK,MAN,8664, 17-18,17,2002
2019,TRUCK,Tata,4043, 17-18,17,2002
2019,TRUCK,Ashok Leyland,1155, 17-18,17,2002
2019,TRUCK,VOLVO,2310, 17-18,17,2002
2019,TRUCK,MAZ,1155, 17-18,17,2002
2019,TRUCK,Asia MotorWorks (AMW),6353, 17-18,17,2002
2019,TRUCK,PACCAR,2310, 17-18,17,2002
2019,TRUCK,Force Motors,2888, 17-18,17,2002
2019,TRUCK,BharatBenz,6353, 17-18,17,2002
2019,TRUCK,Hindustan Motors,2310, 17-18,17,2002
2019,TRUCK,Mercedes-Benz,2310, 17-18,17,2002
2019,FOUR WHEELER,Ford ,17318, 17-18,17,2002
2019,FOUR WHEELER,Tata,19982, 17-18,17,2002
2019,FOUR WHEELER,Maruti Suzuki,2664, 17-18,17,2002
2019,FOUR WHEELER,Hyundai,18650, 17-18,17,2002
2019,FOUR WHEELER,General Motors,14653, 17-18,17,2002
2019,FOUR WHEELER,Mahindra,14653, 17-18,17,2002
2019,FOUR WHEELER,"Hero MotoCorp
",7993, 17-18,17,2002
2019,FOUR WHEELER,VOLVO,9325, 17-18,17,2002
2019,FOUR WHEELER,Force Motors,31972, 17-18,17,2002
2019,FOUR WHEELER,ISUZU,10657, 17-18,17,2002
2019,BUSE,Tata,366, 17-18,17,2002
2019,BUSE,Ashok Leyland,2746, 17-18,17,2002
2019,BUSE,SCANIA,1281, 17-18,17,2002
2019,BUSE,VOLVO,366, 17-18,17,2002
2019,BUSE,Asia MotorWorks (AMW),732, 17-18,17,2002
2019,BUSE,BharatBenz,366, 17-18,17,2002
2019,BUSE,Mercedes-Benz,2014, 17-18,17,2002
2019,BUSE,EICHER MOTOR,732, 17-18,17,2002
2019,BUSE,JCBL,915, 17-18,17,2002
2019,BUSE,FOTON,2014, 17-18,17,2002
2019,BUSE,ISUZU,732, 17-18,17,2002
2019,BUSE,BYD,732, 17-18,17,2002
2019,TWO WHEELER,Hero Honda,139050, 17-18,17,2002
2019,TWO WHEELER,Yamaha,118193, 17-18,17,2002
2019,TWO WHEELER,Bajaj,90383, 17-18,17,2002
2019,TWO WHEELER,Suzuki,208576, 17-18,17,2002
2019,TWO WHEELER,Royal Enfield,34762, 17-18,17,2002
2019,TWO WHEELER,TVS,90383, 17-18,17,2002
2019,OTHERS,JCB,12129, 17-18,17,2002
2019,OTHERS,L&T,8664, 17-18,17,2002
2019,OTHERS,John Deere,4043, 17-18,17,2002
2019,OTHERS,SONALIKA,1155, 17-18,17,2002
2019,OTHERS,ESCORTS,2310, 17-18,17,2002
2019,OTHERS,HITACHI,1155, 17-18,17,2002
2019,OTHERS,KOMASTU,6353, 17-18,17,2002
2019,OTHERS,XCBG,2310, 17-18,17,2002
2019,OTHERS,CATERPILLAR,2888, 17-18,17,2002
2019,OTHERS,VOLVO,6353, 17-18,17,2002
2019,TRUCK,SCANIA,7718, 18-19,18,2001
2019,TRUCK,MAN,5513, 18-19,18,2001
2019,TRUCK,Tata,6064, 18-19,18,2001
2019,TRUCK,Ashok Leyland,7166, 18-19,18,2001
2019,TRUCK,VOLVO,551, 18-19,18,2001
2019,TRUCK,MAZ,5513, 18-19,18,2001
2019,TRUCK,Asia MotorWorks (AMW),1102, 18-19,18,2001
2019,TRUCK,PACCAR,6615, 18-19,18,2001
2019,TRUCK,Force Motors,3307, 18-19,18,2001
2019,TRUCK,BharatBenz,7718, 18-19,18,2001
2019,TRUCK,Hindustan Motors,3307, 18-19,18,2001
2019,TRUCK,Mercedes-Benz,8269, 18-19,18,2001
2019,FOUR WHEELER,Ford ,20583, 18-19,18,2001
2019,FOUR WHEELER,Tata,15437, 18-19,18,2001
2019,FOUR WHEELER,Maruti Suzuki,11578, 18-19,18,2001
2019,FOUR WHEELER,Hyundai,19296, 18-19,18,2001
2019,FOUR WHEELER,General Motors,11578, 18-19,18,2001
2019,FOUR WHEELER,Mahindra,10291, 18-19,18,2001
2019,FOUR WHEELER,"Hero MotoCorp
",10291, 18-19,18,2001
2019,FOUR WHEELER,VOLVO,6432, 18-19,18,2001
2019,FOUR WHEELER,Force Motors,11578, 18-19,18,2001
2019,FOUR WHEELER,ISUZU,12864, 18-19,18,2001
2019,BUSE,Tata,2581, 18-19,18,2001
2019,BUSE,Ashok Leyland,1843, 18-19,18,2001
2019,BUSE,SCANIA,2028, 18-19,18,2001
2019,BUSE,VOLVO,2396, 18-19,18,2001
2019,BUSE,Asia MotorWorks (AMW),184, 18-19,18,2001
2019,BUSE,BharatBenz,1843, 18-19,18,2001
2019,BUSE,Mercedes-Benz,368, 18-19,18,2001
